Zone Name,Colony Name,Street No,Street Name,Location Name,Location Type,Location Node No (on street),Location ID,X Coordinate (m),Y Coordinate (m),Connected To Zone,Connected To Colony,Connected To Street,Connected To Street No,Connected To Node No,Connected Street Node ID,Connected Node X (m),Connected Node Y (m),Edge Weight (m)
"zone1","gulberg-M2",2,"gulberg-M2 - Street 2","Home 14","home",8,"zone1_gulberg-M2_S2_Loc8",-2008,914,"zone1","gulberg-M2","gulberg-M2 - Street 2",2,8,"zone1_gulberg-M2_S2_N8",-2008,894,20
"zone1","gulberg-M2",2,"gulberg-M2 - Street 2","Home 15","home",9,"zone1_gulberg-M2_S2_Loc9",-1986,914,"zone1","gulberg-M2","gulberg-M2 - Street 2",2,9,"zone1_gulberg-M2_S2_N9",-1986,894,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Home 16","home",2,"zone1_gulberg-M2_S3_Loc2",-2141,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,2,"zone1_gulberg-M2_S3_N2",-2141,854,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Home 17","home",3,"zone1_gulberg-M2_S3_Loc3",-2119,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,3,"zone1_gulberg-M2_S3_N3",-2119,854,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Home 18","home",4,"zone1_gulberg-M2_S3_Loc4",-2097,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,4,"zone1_gulberg-M2_S3_N4",-2097,854,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Home 19","home",5,"zone1_gulberg-M2_S3_Loc5",-2075,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,5,"zone1_gulberg-M2_S3_N5",-2075,854,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Mall","mall",6,"zone1_gulberg-M2_S3_Loc6",-2052,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,6,"zone1_gulberg-M2_S3_N6",-2052,854,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Home 20","home",7,"zone1_gulberg-M2_S3_Loc7",-2030,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,7,"zone1_gulberg-M2_S3_N7",-2030,854,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Home 21","home",8,"zone1_gulberg-M2_S3_Loc8",-2008,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,8,"zone1_gulberg-M2_S3_N8",-2008,854,20
"zone1","gulberg-M2",3,"gulberg-M2 - Street 3","Home 22","home",9,"zone1_gulberg-M2_S3_Loc9",-1986,874,"zone1","gulberg-M2","gulberg-M2 - Street 3",3,9,"zone1_gulberg-M2_S3_N9",-1986,854,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","Home 23","home",2,"zone1_gulberg-M2_S4_Loc2",-2141,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,2,"zone1_gulberg-M2_S4_N2",-2141,814,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","Home 24","home",3,"zone1_gulberg-M2_S4_Loc3",-2119,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,3,"zone1_gulberg-M2_S4_N3",-2119,814,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","Home 25","home",4,"zone1_gulberg-M2_S4_Loc4",-2097,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,4,"zone1_gulberg-M2_S4_N4",-2097,814,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","Home 26","home",5,"zone1_gulberg-M2_S4_Loc5",-2075,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,5,"zone1_gulberg-M2_S4_N5",-2075,814,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","Home 27","home",6,"zone1_gulberg-M2_S4_Loc6",-2052,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,6,"zone1_gulberg-M2_S4_N6",-2052,814,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","Home 28","home",7,"zone1_gulberg-M2_S4_Loc7",-2030,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,7,"zone1_gulberg-M2_S4_N7",-2030,814,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","Home 29","home",8,"zone1_gulberg-M2_S4_Loc8",-2008,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,8,"zone1_gulberg-M2_S4_N8",-2008,814,20
"zone1","gulberg-M2",4,"gulberg-M2 - Street 4","School","school",9,"zone1_gulberg-M2_S4_Loc9",-1986,834,"zone1","gulberg-M2","gulberg-M2 - Street 4",4,9,"zone1_gulberg-M2_S4_N9",-1986,814,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 30","home",2,"zone1_gulberg-M2_S5_Loc2",-2141,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,2,"zone1_gulberg-M2_S5_N2",-2141,774,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 31","home",3,"zone1_gulberg-M2_S5_Loc3",-2119,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,3,"zone1_gulberg-M2_S5_N3",-2119,774,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 32","home",4,"zone1_gulberg-M2_S5_Loc4",-2097,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,4,"zone1_gulberg-M2_S5_N4",-2097,774,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 33","home",5,"zone1_gulberg-M2_S5_Loc5",-2075,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,5,"zone1_gulberg-M2_S5_N5",-2075,774,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 34","home",6,"zone1_gulberg-M2_S5_Loc6",-2052,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,6,"zone1_gulberg-M2_S5_N6",-2052,774,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 35","home",7,"zone1_gulberg-M2_S5_Loc7",-2030,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,7,"zone1_gulberg-M2_S5_N7",-2030,774,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 36","home",8,"zone1_gulberg-M2_S5_Loc8",-2008,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,8,"zone1_gulberg-M2_S5_N8",-2008,774,20
"zone1","gulberg-M2",5,"gulberg-M2 - Street 5","Home 37","home",9,"zone1_gulberg-M2_S5_Loc9",-1986,794,"zone1","gulberg-M2","gulberg-M2 - Street 5",5,9,"zone1_gulberg-M2_S5_N9",-1986,774,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 38","home",2,"zone1_gulberg-M2_S6_Loc2",-2141,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,2,"zone1_gulberg-M2_S6_N2",-2141,734,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 39","home",3,"zone1_gulberg-M2_S6_Loc3",-2119,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,3,"zone1_gulberg-M2_S6_N3",-2119,734,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 40","home",4,"zone1_gulberg-M2_S6_Loc4",-2097,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,4,"zone1_gulberg-M2_S6_N4",-2097,734,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 41","home",5,"zone1_gulberg-M2_S6_Loc5",-2075,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,5,"zone1_gulberg-M2_S6_N5",-2075,734,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 42","home",6,"zone1_gulberg-M2_S6_Loc6",-2052,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,6,"zone1_gulberg-M2_S6_N6",-2052,734,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 43","home",7,"zone1_gulberg-M2_S6_Loc7",-2030,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,7,"zone1_gulberg-M2_S6_N7",-2030,734,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 44","home",8,"zone1_gulberg-M2_S6_Loc8",-2008,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,8,"zone1_gulberg-M2_S6_N8",-2008,734,20
"zone1","gulberg-M2",6,"gulberg-M2 - Street 6","Home 45","home",9,"zone1_gulberg-M2_S6_Loc9",-1986,754,"zone1","gulberg-M2","gulberg-M2 - Street 6",6,9,"zone1_gulberg-M2_S6_N9",-1986,734,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 1","home",2,"zone1_gulberg-M1_S1_Loc2",-2441,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,2,"zone1_gulberg-M1_S1_N2",-2441,934,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 2","home",3,"zone1_gulberg-M1_S1_Loc3",-2419,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,3,"zone1_gulberg-M1_S1_N3",-2419,934,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 3","home",4,"zone1_gulberg-M1_S1_Loc4",-2397,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,4,"zone1_gulberg-M1_S1_N4",-2397,934,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 4","home",5,"zone1_gulberg-M1_S1_Loc5",-2375,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,5,"zone1_gulberg-M1_S1_N5",-2375,934,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 5","home",6,"zone1_gulberg-M1_S1_Loc6",-2352,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,6,"zone1_gulberg-M1_S1_N6",-2352,934,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 6","home",7,"zone1_gulberg-M1_S1_Loc7",-2330,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,7,"zone1_gulberg-M1_S1_N7",-2330,934,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 7","home",8,"zone1_gulberg-M1_S1_Loc8",-2308,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,8,"zone1_gulberg-M1_S1_N8",-2308,934,20
"zone1","gulberg-M1",1,"gulberg-M1 - Street 1","Home 8","home",9,"zone1_gulberg-M1_S1_Loc9",-2286,954,"zone1","gulberg-M1","gulberg-M1 - Street 1",1,9,"zone1_gulberg-M1_S1_N9",-2286,934,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Home 9","home",2,"zone1_gulberg-M1_S2_Loc2",-2441,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,2,"zone1_gulberg-M1_S2_N2",-2441,894,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Home 10","home",3,"zone1_gulberg-M1_S2_Loc3",-2419,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,3,"zone1_gulberg-M1_S2_N3",-2419,894,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Hospital","hospital",4,"zone1_gulberg-M1_S2_Loc4",-2397,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,4,"zone1_gulberg-M1_S2_N4",-2397,894,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Home 11","home",5,"zone1_gulberg-M1_S2_Loc5",-2375,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,5,"zone1_gulberg-M1_S2_N5",-2375,894,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Home 12","home",6,"zone1_gulberg-M1_S2_Loc6",-2352,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,6,"zone1_gulberg-M1_S2_N6",-2352,894,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Home 13","home",7,"zone1_gulberg-M1_S2_Loc7",-2330,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,7,"zone1_gulberg-M1_S2_N7",-2330,894,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Home 14","home",8,"zone1_gulberg-M1_S2_Loc8",-2308,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,8,"zone1_gulberg-M1_S2_N8",-2308,894,20
"zone1","gulberg-M1",2,"gulberg-M1 - Street 2","Home 15","home",9,"zone1_gulberg-M1_S2_Loc9",-2286,914,"zone1","gulberg-M1","gulberg-M1 - Street 2",2,9,"zone1_gulberg-M1_S2_N9",-2286,894,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 16","home",2,"zone1_gulberg-M1_S3_Loc2",-2441,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,2,"zone1_gulberg-M1_S3_N2",-2441,854,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 17","home",3,"zone1_gulberg-M1_S3_Loc3",-2419,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,3,"zone1_gulberg-M1_S3_N3",-2419,854,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 18","home",4,"zone1_gulberg-M1_S3_Loc4",-2397,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,4,"zone1_gulberg-M1_S3_N4",-2397,854,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 19","home",5,"zone1_gulberg-M1_S3_Loc5",-2375,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,5,"zone1_gulberg-M1_S3_N5",-2375,854,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 20","home",6,"zone1_gulberg-M1_S3_Loc6",-2352,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,6,"zone1_gulberg-M1_S3_N6",-2352,854,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 21","home",7,"zone1_gulberg-M1_S3_Loc7",-2330,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,7,"zone1_gulberg-M1_S3_N7",-2330,854,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 22","home",8,"zone1_gulberg-M1_S3_Loc8",-2308,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,8,"zone1_gulberg-M1_S3_N8",-2308,854,20
"zone1","gulberg-M1",3,"gulberg-M1 - Street 3","Home 23","home",9,"zone1_gulberg-M1_S3_Loc9",-2286,874,"zone1","gulberg-M1","gulberg-M1 - Street 3",3,9,"zone1_gulberg-M1_S3_N9",-2286,854,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 24","home",2,"zone1_gulberg-M1_S4_Loc2",-2441,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,2,"zone1_gulberg-M1_S4_N2",-2441,814,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 25","home",3,"zone1_gulberg-M1_S4_Loc3",-2419,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,3,"zone1_gulberg-M1_S4_N3",-2419,814,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 26","home",4,"zone1_gulberg-M1_S4_Loc4",-2397,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,4,"zone1_gulberg-M1_S4_N4",-2397,814,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 27","home",5,"zone1_gulberg-M1_S4_Loc5",-2375,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,5,"zone1_gulberg-M1_S4_N5",-2375,814,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 28","home",6,"zone1_gulberg-M1_S4_Loc6",-2352,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,6,"zone1_gulberg-M1_S4_N6",-2352,814,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 29","home",7,"zone1_gulberg-M1_S4_Loc7",-2330,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,7,"zone1_gulberg-M1_S4_N7",-2330,814,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 30","home",8,"zone1_gulberg-M1_S4_Loc8",-2308,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,8,"zone1_gulberg-M1_S4_N8",-2308,814,20
"zone1","gulberg-M1",4,"gulberg-M1 - Street 4","Home 31","home",9,"zone1_gulberg-M1_S4_Loc9",-2286,834,"zone1","gulberg-M1","gulberg-M1 - Street 4",4,9,"zone1_gulberg-M1_S4_N9",-2286,814,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","Mall","mall",2,"zone1_gulberg-M1_S5_Loc2",-2441,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,2,"zone1_gulberg-M1_S5_N2",-2441,774,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","Home 32","home",3,"zone1_gulberg-M1_S5_Loc3",-2419,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,3,"zone1_gulberg-M1_S5_N3",-2419,774,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","Home 33","home",4,"zone1_gulberg-M1_S5_Loc4",-2397,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,4,"zone1_gulberg-M1_S5_N4",-2397,774,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","Home 34","home",5,"zone1_gulberg-M1_S5_Loc5",-2375,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,5,"zone1_gulberg-M1_S5_N5",-2375,774,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","School","school",6,"zone1_gulberg-M1_S5_Loc6",-2352,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,6,"zone1_gulberg-M1_S5_N6",-2352,774,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","Home 35","home",7,"zone1_gulberg-M1_S5_Loc7",-2330,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,7,"zone1_gulberg-M1_S5_N7",-2330,774,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","Home 36","home",8,"zone1_gulberg-M1_S5_Loc8",-2308,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,8,"zone1_gulberg-M1_S5_N8",-2308,774,20
"zone1","gulberg-M1",5,"gulberg-M1 - Street 5","Home 37","home",9,"zone1_gulberg-M1_S5_Loc9",-2286,794,"zone1","gulberg-M1","gulberg-M1 - Street 5",5,9,"zone1_gulberg-M1_S5_N9",-2286,774,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 38","home",2,"zone1_gulberg-M1_S6_Loc2",-2441,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,2,"zone1_gulberg-M1_S6_N2",-2441,734,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 39","home",3,"zone1_gulberg-M1_S6_Loc3",-2419,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,3,"zone1_gulberg-M1_S6_N3",-2419,734,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 40","home",4,"zone1_gulberg-M1_S6_Loc4",-2397,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,4,"zone1_gulberg-M1_S6_N4",-2397,734,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 41","home",5,"zone1_gulberg-M1_S6_Loc5",-2375,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,5,"zone1_gulberg-M1_S6_N5",-2375,734,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 42","home",6,"zone1_gulberg-M1_S6_Loc6",-2352,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,6,"zone1_gulberg-M1_S6_N6",-2352,734,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 43","home",7,"zone1_gulberg-M1_S6_Loc7",-2330,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,7,"zone1_gulberg-M1_S6_N7",-2330,734,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 44","home",8,"zone1_gulberg-M1_S6_Loc8",-2308,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,8,"zone1_gulberg-M1_S6_N8",-2308,734,20
"zone1","gulberg-M1",6,"gulberg-M1 - Street 6","Home 45","home",9,"zone1_gulberg-M1_S6_Loc9",-2286,754,"zone1","gulberg-M1","gulberg-M1 - Street 6",6,9,"zone1_gulberg-M1_S6_N9",-2286,734,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 1","home",2,"zone1_gulberg-M5_S1_Loc2",-1341,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,2,"zone1_gulberg-M5_S1_N2",-1341,934,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 2","home",3,"zone1_gulberg-M5_S1_Loc3",-1319,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,3,"zone1_gulberg-M5_S1_N3",-1319,934,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 3","home",4,"zone1_gulberg-M5_S1_Loc4",-1297,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,4,"zone1_gulberg-M5_S1_N4",-1297,934,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 4","home",5,"zone1_gulberg-M5_S1_Loc5",-1275,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,5,"zone1_gulberg-M5_S1_N5",-1275,934,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 5","home",6,"zone1_gulberg-M5_S1_Loc6",-1252,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,6,"zone1_gulberg-M5_S1_N6",-1252,934,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 6","home",7,"zone1_gulberg-M5_S1_Loc7",-1230,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,7,"zone1_gulberg-M5_S1_N7",-1230,934,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 7","home",8,"zone1_gulberg-M5_S1_Loc8",-1208,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,8,"zone1_gulberg-M5_S1_N8",-1208,934,20
"zone1","gulberg-M5",1,"gulberg-M5 - Street 1","Home 8","home",9,"zone1_gulberg-M5_S1_Loc9",-1186,954,"zone1","gulberg-M5","gulberg-M5 - Street 1",1,9,"zone1_gulberg-M5_S1_N9",-1186,934,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","Home 9","home",2,"zone1_gulberg-M5_S2_Loc2",-1341,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,2,"zone1_gulberg-M5_S2_N2",-1341,894,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","Home 10","home",3,"zone1_gulberg-M5_S2_Loc3",-1319,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,3,"zone1_gulberg-M5_S2_N3",-1319,894,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","Home 11","home",4,"zone1_gulberg-M5_S2_Loc4",-1297,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,4,"zone1_gulberg-M5_S2_N4",-1297,894,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","School","school",5,"zone1_gulberg-M5_S2_Loc5",-1275,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,5,"zone1_gulberg-M5_S2_N5",-1275,894,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","Home 12","home",6,"zone1_gulberg-M5_S2_Loc6",-1252,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,6,"zone1_gulberg-M5_S2_N6",-1252,894,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","Home 13","home",7,"zone1_gulberg-M5_S2_Loc7",-1230,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,7,"zone1_gulberg-M5_S2_N7",-1230,894,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","Home 14","home",8,"zone1_gulberg-M5_S2_Loc8",-1208,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,8,"zone1_gulberg-M5_S2_N8",-1208,894,20
"zone1","gulberg-M5",2,"gulberg-M5 - Street 2","Home 15","home",9,"zone1_gulberg-M5_S2_Loc9",-1186,914,"zone1","gulberg-M5","gulberg-M5 - Street 2",2,9,"zone1_gulberg-M5_S2_N9",-1186,894,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 16","home",2,"zone1_gulberg-M5_S3_Loc2",-1341,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,2,"zone1_gulberg-M5_S3_N2",-1341,854,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 17","home",3,"zone1_gulberg-M5_S3_Loc3",-1319,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,3,"zone1_gulberg-M5_S3_N3",-1319,854,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 18","home",4,"zone1_gulberg-M5_S3_Loc4",-1297,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,4,"zone1_gulberg-M5_S3_N4",-1297,854,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 19","home",5,"zone1_gulberg-M5_S3_Loc5",-1275,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,5,"zone1_gulberg-M5_S3_N5",-1275,854,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 20","home",6,"zone1_gulberg-M5_S3_Loc6",-1252,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,6,"zone1_gulberg-M5_S3_N6",-1252,854,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 21","home",7,"zone1_gulberg-M5_S3_Loc7",-1230,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,7,"zone1_gulberg-M5_S3_N7",-1230,854,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 22","home",8,"zone1_gulberg-M5_S3_Loc8",-1208,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,8,"zone1_gulberg-M5_S3_N8",-1208,854,20
"zone1","gulberg-M5",3,"gulberg-M5 - Street 3","Home 23","home",9,"zone1_gulberg-M5_S3_Loc9",-1186,874,"zone1","gulberg-M5","gulberg-M5 - Street 3",3,9,"zone1_gulberg-M5_S3_N9",-1186,854,20
"zone1","gulberg-M5",4,"gulberg-M5 - Street 4","Home 24","home",2,"zone1_gulberg-M5_S4_Loc2",-1341,834,"zone1","gulberg-M5","gulberg-M5 - Street 4",4,2,"zone1_gulberg-M5_S4_N2",-1341,814,20
"zone1","gulberg-M5",4,"gulberg-M5 - Street 4","Home 25","home",3,"zone1_gulberg-M5_S4_Loc3",-1319,834,"zone1","gulberg-M5","gulberg-M5 - Street 4",4,3,"zone1_gulberg-M5_S4_N3",-1319,814,20
"zone1","gulberg-M5",4,"gulberg-M5 - Street 4","Home 26","home",4,"zone1_gulberg-M5_S4_Loc4",-1297,834,"zone1","gulberg-M5","gulberg-M5 - Street 4",4,4,"zone1_gulberg-M5_S4_N4",-1297,814,20
"zone1","gulberg-M5",4,"gulberg-M5 - Street 4","Home 27","home",5,"zone1_gulberg-M5_S4_Loc5",-1275,834,"zone1","gulberg-M5","gulberg-M5 - Street 4",4,5,"zone1_gulberg-M5_S4_N5",-1275,814,20
"zone1","gulberg-M5",4,"gulberg-M5 - Street 4","Mall","mall",6,"zone1_gulberg-M5_S4_Loc6",-1252,834,"zone1","gulberg-M5","gulberg-M5 - Street 4",4,6,"zone1_gulberg-M5_S4_N6",-1252,814,20
